NG_1,NG_2,NH_1,NH_2,T5_1,T5_2,TRQ_1,TRQ_2,OIL_PRESS_1,OIL_PRESS_2,OIL_TEMP_1,FF_1,FF_2
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.2
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.3,98.3,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.3,98.3,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.3,98.3,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,327.0
100.2,100.2,98.4,98.4,707.0,707.0,1618.0,1618.0,85.0,85.0,69.0,327.0,326.9
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.9
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.9
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.9
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.9
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.9
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.8
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.8
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.8
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.8
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.8
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.8
100.2,100.2,98.4,98.4,707.0,707.0,1617.0,1617.0,85.0,85.0,69.0,327.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1616.0,1616.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.6
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.5
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.5
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,327.0,326.5
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,326.0,326.5
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,326.0,326.5
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1615.0,1615.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.4
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.3
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.3
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.3
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.3
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.3
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.3
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.2
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.2
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.2
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.2
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.2
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.2
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.1
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.1
100.2,100.2,98.3,98.3,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.1
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.1
100.2,100.2,98.4,98.4,707.0,707.0,1614.0,1614.0,85.0,85.0,69.0,326.0,326.1
100.2,100.2,98.4,98.4,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,326.1
100.2,100.2,98.4,98.4,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,326.0
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.9
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.9
100.2,100.2,98.4,98.4,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,325.9
100.2,100.2,98.3,98.3,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,325.9
100.2,100.2,98.3,98.3,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,325.9
100.2,100.2,98.3,98.3,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,325.9
100.2,100.2,98.3,98.3,707.0,707.0,1613.0,1613.0,85.0,85.0,69.0,326.0,325.8
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.8
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.8
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.8
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.8
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.8
100.2,100.2,98.4,98.4,707.0,707.0,1612.0,1612.0,85.0,85.0,69.0,326.0,325.0
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.0
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.0
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.0
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.0
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.6
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.5
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,326.0,325.5
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.5
100.2,100.2,98.4,98.4,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.5
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.5
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.4
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.4
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.4
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.4
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.4
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.4
100.2,100.2,98.3,98.3,707.0,707.0,1611.0,1611.0,85.0,85.0,69.0,325.0,325.3
100.2,100.2,98.4,98.4,707.0,707.0,1610.0,1610.0,85.0,85.0,69.0,325.0,325.3
100.2,100.2,98.4,98.4,707.0,707.0,1610.0,1610.0,85.0,85.0,69.0,325.0,325.3
100.2,100.2,98.4,98.4,707.0,707.0,1610.0,1610.0,85.0,85.0,69.0,325.0,325.3
100.2,100.2,98.4,98.4,707.0,707.0,1610.0,1610.0,85.0,85.0,69.0,325.0,325.3
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.3
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.2
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.2
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.2
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.2
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.2
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.2
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.1
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.1
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.1
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.1
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.1
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.0
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.0
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.0
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.0
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.0
100.2,100.2,98.3,98.3,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,325.0
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,324.9
100.2,100.2,98.4,98.4,707.0,707.0,1609.0,1609.0,85.0,85.0,69.0,325.0,324.9
100.2,100.2,98.4,98.4,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.9
100.2,100.2,98.4,98.4,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.9
100.2,100.2,98.4,98.4,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.9
100.2,100.2,98.4,98.4,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.9
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.8
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.8
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.8
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.8
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.8
100.2,100.2,98.3,98.3,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.8
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.7
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.7
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.7
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.7
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.7
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.7
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.6
100.2,100.2,98.3,98.3,707.0,707.0,1608.0,1608.0,85.0,85.0,69.0,325.0,324.6
100.2,100.2,98.3,98.3,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.6
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.6
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.6
100.2,100.2,98.4,98.4,707.0,707.0,1607.0,1607.0,85.0,85.0,69.0,325.0,324.5
100.2,100.2,98.4,98.4,707.0,707.0,1606.0,1606.0,85.0,85.0,69.0,325.0,324.5
100.2,100.2,98.4,98.4,707.0,707.0,1606.0,1606.0,85.0,85.0,69.0,325.0,324.5
100.2,100.2,98.4,98.4,707.0,707.0,1606.0,1606.0,85.0,85.0,69.0,324.0,324.5
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.5
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.5
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.4
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.4
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.4
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.4
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.4
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.3
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.3
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.3
100.2,100.2,98.3,98.3,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.3
100.2,100.2,98.3,98.3,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.3
100.2,100.2,98.3,98.3,707.0,707.0,1606.0,1606.0,85.0,85.0,70.0,324.0,324.2
100.2,100.2,98.2,98.2,707.0,707.0,1606.0,1606.0,85.0,85.0,70.0,324.0,324.2
100.2,100.2,98.2,98.2,707.0,707.0,1606.0,1606.0,85.0,85.0,70.0,324.0,324.2
100.2,100.2,98.2,98.2,707.0,707.0,1606.0,1606.0,85.0,85.0,70.0,324.0,324.2
100.2,100.2,98.3,98.3,707.0,707.0,1606.0,1606.0,85.0,85.0,70.0,324.0,324.2
100.2,100.2,98.3,98.3,707.0,707.0,1606.0,1606.0,85.0,85.0,70.0,324.0,324.2
100.2,100.2,98.3,98.3,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.1
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.1
100.2,100.2,98.4,98.4,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.1
100.2,100.2,98.4,98.4,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,324.1
100.2,100.2,98.4,98.4,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,324.1
100.2,100.2,98.4,98.4,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,324.1
100.2,100.2,98.3,98.3,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,324.0
100.2,100.2,98.3,98.3,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,324.0
100.2,100.2,98.3,98.3,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,324.0
100.2,100.2,98.3,98.3,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.0
100.2,100.2,98.3,98.3,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,324.0
100.2,100.2,98.3,98.3,707.0,707.0,1605.0,1605.0,85.0,85.0,70.0,324.0,323.9
100.2,100.2,98.3,98.3,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.9
100.2,100.2,98.3,98.3,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.9
100.2,100.2,98.4,98.4,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.9
100.2,100.2,98.4,98.4,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.9
100.2,100.2,98.4,98.4,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.8
100.2,100.2,98.4,98.4,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.8
100.2,100.2,98.4,98.4,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.8
100.2,100.2,98.4,98.4,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.8
100.2,100.2,98.4,98.4,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.8
100.2,100.2,98.5,98.5,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.8
100.2,100.2,98.5,98.5,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.0
100.2,100.2,98.4,98.4,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.0
100.2,100.2,98.4,98.4,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.0
100.2,100.2,98.3,98.3,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.0
100.2,100.2,98.3,98.3,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.0
100.2,100.2,98.2,98.2,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.6
100.2,100.2,98.2,98.2,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.6
100.2,100.2,98.2,98.2,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.6
100.2,100.2,98.2,98.2,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.6
100.2,100.2,98.2,98.2,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.6
100.2,100.2,98.3,98.3,707.0,707.0,1604.0,1604.0,85.0,85.0,70.0,324.0,323.6
100.2,100.2,98.3,98.3,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.5
100.2,100.2,98.4,98.4,707.0,707.0,1603.0,1603.0,85.0,85.0,70.0,324.0,323.5
100.2,100.2,98.4,98.4,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,324.0,323.5
100.2,100.2,98.4,98.4,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,323.0,323.5
100.2,100.2,98.5,98.5,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.5
100.2,100.2,98.5,98.5,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.4
100.2,100.2,98.5,98.5,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.4
100.2,100.2,98.5,98.5,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.4
100.2,100.2,98.5,98.5,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.4
100.2,100.2,98.4,98.4,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.4
100.2,100.2,98.4,98.4,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.4
100.2,100.2,98.4,98.4,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.3
100.2,100.2,98.4,98.4,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.3
100.2,100.2,98.3,98.3,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.3
100.2,100.2,98.3,98.3,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.3
100.2,100.2,98.3,98.3,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.3
100.2,100.2,98.3,98.3,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.2
100.2,100.2,98.2,98.2,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.2
100.2,100.2,98.2,98.2,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,323.0,323.2
100.2,100.2,98.3,98.3,707.0,707.0,1602.0,1602.0,85.0,85.0,70.0,323.0,323.2
100.2,100.2,98.3,98.3,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.2
100.2,100.2,98.4,98.4,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.4,98.4,707.0,707.0,1601.0,1601.0,85.0,85.0,70.0,323.0,323.1
100.2,100.2,98.4,98.4,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.1
100.2,100.2,98.5,98.5,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,323.1
100.2,100.2,98.5,98.5,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.1
100.2,100.2,98.5,98.5,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.4,98.4,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.4,98.4,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.4,98.4,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,323.0
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.9
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.9
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.9
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.9
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.9
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.9
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.8
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.8
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.8
100.2,100.2,98.3,98.3,707.0,707.0,1600.0,1600.0,85.0,85.0,70.0,323.0,322.8
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,322.8
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,322.0
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,322.0
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,322.0
100.2,100.2,98.3,98.3,707.0,707.0,1599.0,1599.0,85.0,85.0,70.0,323.0,322.0
