ALT,SPEED,HEAD
28650.0,348.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,343.0,10.0
28650.0,348.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,347.0,10.0
28650.0,348.0,9.0
28650.0,342.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,347.0,9.0
28650.0,343.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,9.0
28650.0,348.0,
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,8.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,7.0
28650.0,348.0,
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28650.0,348.0,6.0
28640.0,348.0,6.0
28640.0,348.0,6.0
28640.0,348.0,6.0
28640.0,348.0,6.0
28640.0,348.0,6.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,348.0,5.0
28640.0,349.0,4.0
28640.0,349.0,4.0
28640.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,348.0,4.0
28630.0,348.0,4.0
28630.0,348.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28630.0,349.0,4.0
28620.0,349.0,
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,3.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28610.0,349.0,2.0
28620.0,349.0,2.0
28620.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,2.0
28610.0,349.0,1.0
28610.0,349.0,1.0
28610.0,349.0,1.0
28610.0,349.0,1.0
28610.0,349.0,1.0
28610.0,349.0,1.0
28610.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,349.0,1.0
28600.0,350.0,1.0
28600.0,350.0,1.0
28600.0,350.0,1.0
28600.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28590.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,0.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28580.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28570.0,350.0,359.0
28560.0,350.0,359.0
28560.0,350.0,359.0
28560.0,350.0,359.0
28560.0,350.0,358.0
28560.0,350.0,358.0
28560.0,350.0,358.0
28560.0,350.0,358.0
28560.0,350.0,358.0
28560.0,350.0,358.0
28560.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28550.0,350.0,358.0
28540.0,350.0,358.0
28540.0,350.0,353.0
28540.0,350.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28540.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28530.0,351.0,357.0
28520.0,351.0,357.0
28520.0,351.0,358.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28520.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28510.0,351.0,356.0
28500.0,351.0,356.0
28500.0,351.0,356.0
28500.0,351.0,356.0
28500.0,351.0,356.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28500.0,351.0,355.0
28490.0,352.0,355.0
28590.0,352.0,355.0
28500.0,351.0,355.0
28490.0,351.0,355.0
28490.0,351.0,355.0
28490.0,351.0,355.0
28490.0,351.0,355.0
28490.0,357.0,355.0
28490.0,352.0,355.0
28490.0,352.0,355.0
28490.0,352.0,355.0
28490.0,352.0,355.0
28490.0,352.0,355.0
28490.0,352.0,355.0
28480.0,352.0,355.0
28480.0,352.0,354.0
28480.0,352.0,354.0
28480.0,352.0,354.0
28480.0,352.0,354.0
28480.0,352.0,354.0
28480.0,352.0,354.0
28480.0,352.0,354.0
28420.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,354.0
28470.0,352.0,35.0
28470.0,352.0,353.0
28460.0,352.0,353.0
28460.0,352.0,353.0
28460.0,352.0,353.0
28460.0,352.0,353.0
28460.0,352.0,353.0
28460.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28450.0,352.0,353.0
28480.0,352.0,353.0
28440.0,352.0,353.0
28440.0,352.0,353.0
28440.0,352.0,353.0
28440.0,352.0,353.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28440.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28430.0,353.0,352.0
28420.0,353.0,352.0
28420.0,353.0,352.0
28420.0,353.0,352.0
28420.0,353.0,352.0
28420.0,353.0,35.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28420.0,353.0,351.0
28410.0,353.0,351.0
28410.0,353.0,351.0
28410.0,353.0,351.0
28410.0,353.0,351.0
28410.0,353.0,351.0
28410.0,353.0,351.0
28410.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,351.0
28400.0,353.0,350.0
28400.0,353.0,350.0
28400.0,353.0,350.0
28400.0,353.0,350.0
28400.0,353.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,354.0,350.0
28390.0,354.0,350.0
28390.0,354.0,350.0
28390.0,354.0,350.0
28390.0,354.0,350.0
28390.0,354.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,353.0,350.0
28390.0,35.0,350.0
28380.0,354.0,350.0
28380.0,354.0,350.0
28380.0,354.0,350.0
28380.0,354.0,350.0
28380.0,354.0,349.0
28380.0,354.0,349.0
28380.0,354.0,349.0
28380.0,354.0,349.0
28380.0,354.0,349.0
28380.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
28370.0,354.0,349.0
2830.0,354.0,349.0
28360.0,354.0,349.0
28370.0,354.0,349.0
28350.0,354.0,349.0
28360.0,354.0,349.0
28360.0,354.0,349.0
28360.0,354.0,348.0
28360.0,354.0,348.0
28360.0,354.0,348.0
28360.0,354.0,348.0
28360.0,354.0,348.0
28360.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28350.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,348.0
28340.0,354.0,347.0
28340.0,354.0,347.0
28340.0,354.0,347.0
28340.0,354.0,347.0
28340.0,354.0,347.0
28340.0,354.0,347.0
28340.0,354.0,347.0
28330.0,354.0,347.0
28330.0,354.0,347.0
28330.0,355.0,347.0
28330.0,355.0,347.0
28330.0,355.0,347.0
28330.0,355.0,347.0
28330.0,355.0,347.0
28330.0,355.0,347.0
28330.0,354.0,347.0
28330.0,35.0,347.0
28330.0,355.0,347.0
28330.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,347.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28320.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28310.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,346.0
28300.0,355.0,345.0
28300.0,355.0,345.0
28300.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28290.0,355.0,345.0
28280.0,355.0,345.0
28280.0,355.0,345.0
28280.0,355.0,345.0
28280.0,355.0,345.0
28280.0,355.0,345.0
28280.0,355.0,345.0
28280.0,356.0,345.0
28280.0,356.0,345.0
28280.0,356.0,345.0
28280.0,356.0,344.0
28280.0,356.0,344.0
28280.0,356.0,344.0
28280.0,356.0,344.0
28280.0,356.0,344.0
28280.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28270.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28260.0,356.0,344.0
28250.0,356.0,344.0
28250.0,356.0,
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28250.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28240.0,356.0,343.0
28230.0,356.0,343.0
28230.0,356.0,343.0
28230.0,356.0,343.0
28230.0,356.0,343.0
28230.0,356.0,343.0
28230.0,356.0,343.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,356.0,342.0
28230.0,357.0,342.0
28230.0,357.0,342.0
28230.0,357.0,342.0
28230.0,356.0,342.0
28230.0,,342.0
28230.0,357.0,342.0
28230.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28220.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28210.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28210.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28210.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,357.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,342.0
28200.0,358.0,34.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,341.0
28190.0,359.0,341.0
28290.0,358.0,341.0
28200.0,358.0,341.0
28200.0,358.0,340.0
28290.0,358.0,340.0
28190.0,359.0,340.0
28200.0,358.0,340.0
28290.0,358.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,358.0,340.0
28200.0,358.0,340.0
28200.0,358.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28200.0,359.0,340.0
28290.0,359.0,340.0
28190.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28290.0,359.0,340.0
28190.0,359.0,340.0
28200.0,359.0,340.0
28290.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28290.0,359.0,340.0
28200.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28190.0,359.0,340.0
28290.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
28200.0,359.0,340.0
