Nor_Vel,East_Vel,Down_Vel,LAT,Long,Nx_Accel,Ny_Accel,Nz_Accel,Nor_Accel,Mag_Head,Roll,Pitch,True_Head,Gnd_Track,Roll_Rate,Pitch_Rate,Yaw_Rate,TAS,CAS,Gnd_Speed,MACH,True_AOA,Indi_AOA,Corr_Alt,SYS_Alt,BARO_Alt,RALT_Alt,Wind_Mag,Wind_Dir,MS_Mode,AC_Mode,FOM,Fuel,UTC
-315,605,-41,-0.172521,-0.280954,-0.542925,-0.85725,6.791325,-0.681831,129,-176.00647,4.389038,115.202637,131,0.505371,0.637207,0.021973,533,351,682,0.892578,-2,-9,28953,29172,28968,,146,320,2,12,1,3513,54821476
-315,605,-40,-0.172522,-0.280952,-0.390525,-0.81915,6.64845,-0.667428,129,-176.011963,4.32312,115.202637,131,-0.395508,0.593262,-0.021973,534,351,682,0.892578,-2,-9,28955,29176,28968,,146,320,2,12,1,3515,54821572
-315,605,-39,-0.172522,-0.28095,-0.47625,-0.81915,6.734175,-0.676603,129,-176.099854,4.262695,115.202637,131,-1.230469,0.65918,-0.087891,534,351,683,0.892578,-2,-9,28963,29180,28975,,146,320,2,12,1,3517,54821676
-316,606,-39,-0.172523,-0.280948,-0.371475,-0.6858,6.5913,-0.663375,129,-176.281128,4.196777,115.213623,131,-2.197266,0.65918,-0.153809,534,351,683,0.892578,-2,-9,28965,29184,28978,,146,320,2,12,1,3520,54821768
-316,606,-38,-0.172524,-0.280947,-0.47625,-0.733425,6.6675,-0.671242,129,-176.550293,4.130859,115.224609,131,-2.988281,0.65918,-0.153809,534,351,683,0.892578,-2,-9,28970,29188,28983,,146,320,2,12,1,3523,54821876
-316,606,-38,-0.172525,-0.280945,-0.447675,-0.89535,6.80085,-0.683614,129,-176.879883,4.059448,115.235596,131,-3.493652,0.725098,-0.153809,534,351,683,0.892578,-2,-9,28975,29192,28988,,146,320,2,12,1,3526,54821968
-316,606,-37,-0.172526,-0.280943,-0.371475,-0.847725,6.524625,-0.656212,129,-177.231445,3.999023,115.246582,131,-3.581543,0.74707,-0.131836,534,351,683,0.892578,-2,-9,28978,29196,28993,,146,320,2,12,1,3530,54822080
-316,606,-37,-0.172526,-0.280941,-0.295275,-0.847725,6.600825,-0.664266,129,-177.583008,3.927612,115.257568,131,-3.427734,0.637207,-0.131836,534,351,684,0.892578,-2,-9,28980,29200,28995,,146,320,2,12,1,3534,54822168
-316,606,-36,-0.172527,-0.280939,-0.32385,-0.942975,6.6675,-0.670657,129,-177.901611,3.867188,115.268555,131,-3.098145,0.615234,-0.131836,535,352,684,0.894531,-2,-9,28988,29204,29000,,146,320,2,12,1,3539,54822276
-316,607,-36,-0.172528,-0.280938,-0.3048,-0.847725,6.5913,-0.663955,129,-178.198242,3.806763,115.274048,131,-2.834473,0.571289,-0.087891,535,352,684,0.894531,-2,-9,28988,29208,29000,,146,320,2,12,1,3544,54822368
-316,607,-35,-0.172529,-0.280936,-0.352425,-0.866775,6.72465,-0.677655,129,-178.4729,3.740845,115.274048,131,-2.724609,0.65918,-0.021973,535,352,684,0.894531,-2,-9,28995,29212,29008,,146,320,2,12,1,3549,54822476
-316,607,-35,-0.17253,-0.280934,-0.257175,-0.885825,6.562725,-0.661388,129,-178.736572,3.674927,115.274048,131,-2.570801,0.637207,-0.021973,535,352,684,0.894531,-2,-9,28998,29216,29010,,146,320,2,12,1,3554,54822572
-316,607,-34,-0.17253,-0.280932,-0.2667,-0.97155,6.68655,-0.673704,129,-179.005737,3.609009,115.279541,131,-2.746582,0.703125,0.0,535,352,684,0.894531,-2,-9,29000,29220,29013,,146,320,2,12,1,3560,54822676
-316,607,-34,-0.172531,-0.28093,-0.276225,-1.00965,6.467475,-0.651465,129,-179.296875,3.543091,115.274048,131,-2.878418,0.65918,0.065918,535,352,685,0.894531,-2,-9,29003,29224,29018,,146,320,2,12,1,3567,54822768
-316,608,-33,-0.172532,-0.280928,-0.257175,-1.095375,6.505575,-0.655183,129,-179.58252,3.47168,115.263062,131,-2.702637,0.725098,0.087891,535,352,685,0.894531,-2,-9,29005,29228,29018,,146,320,2,12,1,3573,54822876
-316,608,-33,-0.172533,-0.280927,-0.09525,-1.00965,6.4008,-0.645685,129,-179.829712,3.400269,115.252075,131,-2.307129,0.65918,0.109863,535,352,685,0.896484,-2,-9,29005,29228,29018,,146,320,2,12,1,3580,54822968
-316,608,-32,-0.172534,-0.280925,-0.1905,-1.1049,6.4389,-0.649083,129,179.983521,3.334351,115.241089,131,-1.516113,0.65918,0.109863,535,352,685,0.896484,-2,-9,29013,29232,29025,,146,320,2,12,1,3587,54823076
-316,608,-32,-0.172535,-0.280923,-0.1905,-1.00965,6.353175,-0.641089,129,179.868164,3.262939,115.224609,131,-0.812988,0.65918,0.175781,536,352,685,0.896484,-2,-9,29015,29236,29028,,146,320,2,12,1,3594,54823168
-316,608,-31,-0.172535,-0.280921,-0.161925,-1.04775,6.372225,-0.643092,129,179.851685,3.191528,115.202637,131,0.197754,0.681152,0.263672,536,352,686,0.896484,-2,-9,29020,29240,29033,,146,320,2,12,1,3602,54823276
-316,609,-31,-0.172536,-0.280919,-0.180975,-1.133475,6.45795,-0.651474,129,179.939575,3.120117,115.175171,131,1.032715,0.812988,0.307617,536,353,686,0.896484,-2,-9,29020,29240,29033,,146,320,2,12,1,3610,54823368
-316,609,-30,-0.172537,-0.280918,-0.1143,-1.1811,6.562725,-0.662144,129,-179.884644,3.043213,115.142212,131,1.977539,0.812988,0.285645,536,353,686,0.896484,-2,-9,29025,29244,29040,,146,320,2,12,1,3617,54823476
-316,609,-30,-0.172538,-0.280916,-0.161925,-1.095375,6.410325,-0.646997,129,-179.653931,2.966309,115.120239,131,2.351074,0.834961,0.219727,536,353,686,0.898438,-2,-9,29025,29248,29038,,146,320,2,12,1,3626,54823572
-316,609,-29,-0.172539,-0.280914,-0.20955,-1.0668,6.34365,-0.640333,129,-179.412231,2.883911,115.098267,131,2.48291,0.791016,0.175781,536,353,686,0.898438,-2,-9,29030,29248,29043,,146,320,2,12,1,3634,54823676
-316,609,-28,-0.172539,-0.280912,-0.200025,-1.209675,6.391275,-0.644503,129,-179.181519,2.807007,115.081787,131,2.263184,0.834961,0.175781,536,353,687,0.898438,-2,-9,29033,29252,29045,,146,320,2,12,1,3642,54823768
-316,610,-27,-0.17254,-0.28091,-0.276225,-1.0287,6.34365,-0.64059,129,-178.961792,2.730103,115.059814,131,2.131348,0.769043,0.175781,537,353,687,0.898438,-2,-9,29035,29252,29048,,146,320,2,12,1,3650,54823876
-316,610,-27,-0.172541,-0.280908,-0.28575,-1.076325,6.372225,-0.643339,129,-178.786011,2.653198,115.043335,131,1.625977,0.703125,0.153809,537,353,687,0.898438,-2,-9,29038,29256,29050,,146,320,2,12,1,3658,54823968
-317,610,-26,-0.172542,-0.280907,-0.333375,-1.000125,6.30555,-0.637061,129,-178.654175,2.576294,115.026855,131,1.010742,0.725098,0.109863,537,354,687,0.898438,-2,-9,29040,29256,29055,,146,320,2,12,1,3666,54824080
-317,610,-26,-0.172543,-0.280905,-0.3048,-0.9525,6.353175,-0.642294,129,-178.615723,2.504883,115.015869,131,-0.021973,0.681152,0.065918,537,354,687,0.900391,-2,-9,29040,29260,29055,,146,320,2,12,1,3674,54824168
-317,610,-25,-0.172543,-0.280903,-0.257175,-1.057275,6.372225,-0.643869,129,-178.654175,2.438965,115.010376,131,-0.571289,0.703125,0.043945,537,354,688,0.900391,-2,-9,29043,29260,29055,,146,320,2,12,1,3682,54824276
-317,611,-24,-0.172544,-0.280901,-0.2667,-1.12395,6.34365,-0.640873,129,-178.747559,2.367554,115.004883,131,-0.812988,0.74707,0.043945,538,354,688,0.900391,-2,-9,29045,29264,29058,,146,320,2,12,1,3690,54824368
-317,611,-24,-0.172545,-0.280899,-0.1905,-1.057275,6.26745,-0.633641,129,-178.81897,2.290649,114.99939,131,-0.41748,0.769043,0.065918,538,354,688,0.900391,-2,-9,29048,29264,29060,,146,320,2,12,1,3699,54824476
-317,611,-23,-0.172546,-0.280897,-0.257175,-1.095375,6.238875,-0.630755,129,-178.846436,2.219238,114.988403,131,0.087891,0.791016,0.065918,538,354,688,0.900391,-2,-9,29050,29264,29063,,146,320,2,12,1,3707,54824572
-317,611,-22,-0.172547,-0.280896,-0.066675,-1.171575,6.238875,-0.630554,129,-178.835449,2.142334,114.977417,131,0.505371,0.812988,0.087891,538,354,688,0.902344,-2,-9,29053,29268,29065,,146,320,2,12,1,3715,54824676
-317,612,-22,-0.172548,-0.280894,-0.123825,-1.095375,6.086475,-0.615501,129,-178.769531,2.059937,114.971924,131,0.769043,0.812988,0.043945,538,355,689,0.902344,-2,-9,29053,29268,29065,,146,320,2,12,1,3723,54824768
-317,612,-21,-0.172548,-0.280892,-0.1905,-1.2573,6.353175,-0.642155,129,-178.692627,1.977539,114.966431,131,0.834961,0.812988,0.021973,539,355,689,0.902344,-2,-9,29053,29268,29065,,146,320,2,12,1,3730,54824876
-317,612,-21,-0.172549,-0.28089,-0.2286,-1.1811,6.07695,-0.614455,129,-178.582764,1.900635,114.960938,131,1.186523,0.791016,-0.021973,539,355,689,0.902344,-2,-9,29053,29268,29065,,146,320,2,12,1,3738,54824968
-317,612,-20,-0.17255,-0.280888,-0.085725,-1.2954,6.1722,-0.623656,129,-178.478394,1.818237,114.966431,131,0.98877,0.769043,-0.043945,539,355,689,0.904297,-2,-9,29055,29272,29068,,146,320,2,12,1,3746,54825080
-317,613,-20,-0.172551,-0.280887,-0.180975,-1.114425,5.9817,-0.605144,129,-178.341064,1.741333,114.966431,131,1.296387,0.791016,-0.087891,539,355,690,0.904297,-2,-9,29055,29272,29068,,146,320,2,12,1,3754,54825168
-317,613,-19,-0.172552,-0.280885,-0.1905,-1.228725,6.086475,-0.615443,129,-178.209229,1.658936,114.977417,131,1.230469,0.791016,-0.087891,540,356,690,0.904297,-2,-9,29060,29272,29073,,146,320,2,12,1,3761,54825276
-317,613,-19,-0.172552,-0.280883,-0.381,-1.143,6.03885,-0.611346,129,-178.044434,1.576538,114.98291,131,1.691895,0.834961,-0.109863,540,356,690,0.904297,-2,-9,29060,29272,29073,,146,320,2,12,1,3768,54825368
-317,613,-18,-0.172553,-0.280881,-0.333375,-1.190625,5.895975,-0.59659,129,-177.868652,1.488647,114.993896,131,1.845703,0.834961,-0.109863,540,356,690,0.904297,-2,-9,29060,29272,29073,,146,320,2,12,1,3776,54825476
-317,613,-17,-0.172554,-0.280879,-0.32385,-1.152525,5.84835,-0.59191,129,-177.665405,1.40625,114.99939,131,2.241211,0.878906,-0.087891,540,356,690,0.904297,-2,-9,29060,29272,29073,,146,320,2,12,1,3782,54825572
-317,614,-17,-0.172555,-0.280877,-0.2286,-1.2192,5.934075,-0.600065,129,-177.407227,1.318359,114.99939,131,3.317871,0.834961,-0.043945,540,356,691,0.90625,-2,-9,29058,29272,29073,,146,320,2,12,1,3790,54825676
-317,614,-16,-0.172556,-0.280876,-0.24765,-1.266825,5.73405,-0.579175,129,-176.846924,1.230469,114.993896,131,7.734375,0.791016,0.131836,540,356,691,0.90625,-2,-9,29058,29272,29070,,146,320,2,12,1,3797,54825768
-317,614,-15,-0.172557,-0.280874,-0.257175,-1.209675,5.715,-0.576457,129,-175.753784,1.148071,114.960938,131,13.293457,0.878906,0.351563,541,357,691,0.90625,-2,-9,29058,29272,29070,,146,320,2,12,1,3803,54825876
-317,614,-15,-0.172557,-0.280872,-0.2667,-1.1811,5.7531,-0.578415,129,-174.056396,1.060181,114.911499,131,19.35791,0.878906,0.41748,541,357,691,0.90625,-2,-9,29058,29272,29070,,146,320,2,12,1,3810,54825968
-317,615,-14,-0.172558,-0.28087,-0.36195,-1.23825,5.88645,-0.588899,129,-171.77124,0.97229,114.862061,131,25.202637,0.966797,0.439453,541,357,692,0.90625,-2,-9,29063,29272,29075,,146,320,2,12,1,3816,54826080
-318,615,-14,-0.172559,-0.280868,-0.485775,-1.04775,5.610225,-0.559408,129,-168.87085,0.873413,114.801636,131,31.640625,1.032715,0.395508,541,357,692,0.908203,-2,-9,29063,29272,29075,,146,320,2,12,1,3822,54826168
-318,615,-13,-0.17256,-0.280866,-0.561975,-1.038225,5.39115,-0.531898,129,-165.283813,0.774536,114.735718,131,38.847656,1.230469,0.41748,542,357,692,0.908203,-2,-9,29063,29272,29078,,146,320,2,12,1,3828,54826276
-318,615,-13,-0.172561,-0.280864,-0.62865,-1.04775,5.31495,-0.514899,128,-160.861816,0.664673,114.658813,131,47.724609,1.318359,0.439453,542,357,692,0.908203,-2,-8,29063,29272,29078,,146,320,2,12,1,3834,54826368
-318,615,-12,-0.172561,-0.280863,-0.8382,-1.076325,5.20065,-0.494532,128,-155.549927,0.55481,114.570923,131,56.469727,1.362305,0.395508,542,358,693,0.910156,-1,-8,29068,29268,29080,,146,320,2,12,1,3839,54826476
-318,616,-12,-0.172562,-0.280861,-0.942975,-0.93345,4.810125,-0.445438,128,-149.397583,0.450439,114.483032,131,64.665527,1.340332,0.197754,542,358,693,0.910156,-1,-8,29070,29268,29083,,146,320,2,12,1,3844,54826572
-318,616,-11,-0.172563,-0.280859,-1.143,-0.8763,4.524375,-0.407103,128,-142.498169,0.346069,114.406128,131,71.608887,1.252441,-0.087891,543,358,693,0.910156,-1,-8,29075,29268,29088,,146,320,2,12,1,3849,54826676
-319,616,-11,-0.172564,-0.280857,-1.23825,-0.8382,4.048125,-0.347352,128,-134.978027,0.236206,114.351196,131,77.541504,1.054688,-0.461426,543,358,693,0.910156,-1,-7,29075,29264,29090,,146,320,2,12,1,3854,54826768
-319,616,-10,-0.172565,-0.280855,-1.190625,-0.866775,3.60045,-0.279336,128,-126.958008,0.126343,114.318237,131,81.782227,0.834961,-0.812988,544,359,694,0.912109,0,-7,29083,29264,29095,,146,320,2,12,1,3857,54826876
-319,616,-10,-0.172566,-0.280853,-1.247775,-0.962025,3.133725,-0.218689,128,-118.608398,0.0,114.312744,131,84.528809,0.593262,-1.164551,544,359,694,0.912109,0,-6,29088,29260,29100,,146,320,2,12,1,3861,54826968
-319,617,-9,-0.172566,-0.280852,-1.076325,-1.0668,2.657475,-0.144205,128,-110.061035,-0.142822,114.32373,131,85.78125,0.395508,-1.494141,544,359,694,0.914063,0,-6,29090,29260,29103,,146,320,2,12,1,3864,54827076
-319,617,-9,-0.172567,-0.28085,-0.828675,-1.190625,2.30505,-0.072579,128,-101.486206,-0.307617,114.351196,131,85.627441,0.087891,-1.779785,544,359,694,0.914063,0,-6,29088,29256,29103,,146,320,2,12,1,3867,54827168
-320,617,-9,-0.172568,-0.280848,-0.581025,-1.35255,2.085975,-0.007357,128,-92.982788,-0.494385,114.389648,131,84.440918,-0.175781,-1.911621,545,360,695,0.914063,0,-5,29085,29256,29098,,146,320,2,12,1,3869,54827276
-320,617,-9,-0.172569,-0.280846,-0.51435,-1.42875,1.971675,0.031945,128,-84.710083,-0.686646,114.417114,131,81.606445,-0.395508,-1.955566,545,360,695,0.914063,0,-5,29083,29252,29095,,146,320,2,12,1,3870,54827368
-320,618,-9,-0.17257,-0.280844,-0.32385,-1.6002,1.96215,0.083778,128,-76.734009,-0.889893,114.44458,131,78.398438,-0.571289,-1.999512,545,360,695,0.916016,1,-5,29073,29248,29085,,146,320,2,12,1,3872,54827476
-320,618,-9,-0.17257,-0.280842,-0.085725,-1.65735,1.84785,0.12689,128,-69.13147,-1.104126,114.450073,131,74.399414,-0.681152,-1.999512,545,360,696,0.916016,1,-5,29070,29244,29083,,146,320,2,12,1,3873,54827572
-320,618,-8,-0.172571,-0.280841,0.0,-1.73355,1.933575,0.159711,128,-61.951904,-1.312866,114.433594,131,70.092773,-0.791016,-1.977539,546,361,696,0.916016,1,-5,29063,29244,29075,,146,320,2,12,1,3874,54827676
-320,619,-8,-0.172572,-0.280839,0.200025,-1.800225,1.9431,0.1936,128,-55.239258,-1.521606,114.406128,131,64.995117,-0.878906,-1.889648,546,361,696,0.916016,1,-5,29058,29240,29070,,146,320,2,12,1,3875,54827768
-320,619,-8,-0.172573,-0.280837,0.257175,-1.84785,2.047875,0.217384,128,-49.031982,-1.71936,114.362183,131,60.073242,-0.878906,-1.779785,546,361,696,0.917969,1,-5,29048,29236,29060,,146,320,2,12,1,3876,54827876
-320,619,-7,-0.172574,-0.280835,0.20955,-1.857375,2.066925,0.224674,128,-43.308105,-1.906128,114.307251,131,55.305176,-0.966797,-1.669922,547,362,697,0.917969,1,-5,29043,29228,29055,,146,320,2,12,1,3876,54827968
-319,620,-6,-0.172575,-0.280833,0.24765,-1.800225,2.15265,0.238415,128,-38.029175,-2.076416,114.252319,131,50.976563,-0.944824,-1.538086,547,362,697,0.917969,1,-5,29033,29224,29045,,146,320,2,12,1,3877,54828080
-319,620,-6,-0.172575,-0.280831,0.295275,-1.838325,2.409825,0.268233,128,-33.167725,-2.241211,114.191895,131,46.801758,-0.966797,-1.384277,547,362,697,0.917969,1,-5,29028,29220,29040,,146,320,2,12,1,3878,54828168
-319,620,-5,-0.172576,-0.280829,0.2667,-1.8288,2.57175,0.284545,128,-28.712769,-2.384033,114.13147,131,43.110352,-0.922852,-1.164551,547,362,698,0.919922,1,-5,29018,29216,29030,,146,320,2,12,1,3878,54828276
-319,621,-4,-0.172577,-0.280828,0.047625,-1.8669,2.6289,0.284864,128,-24.620361,-2.504883,114.076538,131,39.528809,-0.834961,-0.98877,548,363,698,0.919922,1,-5,29013,29208,29025,,146,320,2,12,1,3879,54828368
-319,621,-3,-0.172578,-0.280826,0.085725,-1.971675,2.8956,0.315599,128,-20.863037,-2.609253,114.021606,131,36.320801,-0.725098,-0.834961,548,363,698,0.919922,1,-5,29003,29204,29015,,146,320,2,12,1,3879,54828476
-319,621,-2,-0.172579,-0.280824,0.104775,-1.838325,3.114675,0.33618,128,-17.391357,-2.697144,113.972168,131,33.486328,-0.549316,-0.703125,548,363,699,0.919922,0,-5,28998,29200,29010,,147,320,2,12,1,3880,54828572
-319,622,0,-0.17258,-0.280822,0.13335,-1.6764,3.56235,0.378979,128,-14.238281,-2.746582,113.917236,131,30.212402,-0.043945,-0.549316,549,364,699,0.921875,1,-5,28993,29192,29005,,147,320,2,12,1,3881,54828676
-319,622,1,-0.17258,-0.28082,0.1524,-1.7907,4.067175,0.43113,128,-11.436768,-2.719116,113.862305,131,26.455078,0.637207,-0.461426,549,364,699,0.921875,1,-5,28988,29188,29000,,148,320,2,12,1,3881,54828768
-319,623,3,-0.172581,-0.280818,0.047625,-1.88595,4.6482,0.488496,128,-9.030762,-2.625732,113.80188,131,22.521973,1.186523,-0.373535,549,364,700,0.921875,1,-5,28978,29180,28990,,149,320,2,12,1,3881,54828876
-319,623,4,-0.172582,-0.280816,0.0,-1.952625,5.686425,0.592731,128,-6.992798,-2.493896,113.752441,131,18.94043,1.384277,-0.241699,550,364,700,0.923828,1,-5,28973,29172,28985,,149,321,2,12,1,3882,54828968
-319,623,7,-0.172583,-0.280815,-0.0381,-2.009775,6.45795,0.670313,127,-5.300903,-2.373047,113.719482,131,15.578613,1.164551,-0.109863,550,365,700,0.923828,1,-4,28960,29168,28973,,150,321,2,12,1,3882,54829080
-319,624,8,-0.172584,-0.280813,-0.180975,-1.990725,7.0866,0.732522,127,-3.911133,-2.279663,113.713989,131,12.810059,0.703125,0.043945,550,365,700,0.923828,1,-4,28958,29160,28970,,150,321,2,12,1,3883,54829168
-319,624,11,-0.172584,-0.280811,-0.1524,-1.92405,7.572375,0.781087,127,-2.779541,-2.235718,113.724976,131,10.458984,0.131836,0.175781,550,365,701,0.923828,1,-4,28945,29152,28958,,151,321,2,12,1,3883,54829276
-319,624,12,-0.172585,-0.280809,-0.4191,-1.933575,7.5819,0.781212,128,-1.845703,-2.246704,113.741455,131,8.613281,-0.219727,0.219727,551,365,701,0.923828,2,-4,28940,29144,28953,,151,321,2,12,1,3883,54829368
-319,625,15,-0.172586,-0.280807,-0.447675,-1.7907,7.62,0.784256,128,-1.065674,-2.279663,113.768921,131,7.338867,-0.373535,0.241699,551,366,702,0.925781,2,-4,28928,29140,28940,,152,321,2,12,1,3884,54829476
-320,625,16,-0.172587,-0.280805,-0.371475,-1.4478,7.762875,0.797171,128,-0.401001,-2.312622,113.796387,131,6.306152,-0.263672,0.241699,551,366,702,0.925781,2,-4,28925,29132,28938,,152,321,2,12,1,3884,54829572
-320,625,19,-0.172588,-0.280803,-0.314325,-1.133475,7.8867,0.808307,128,0.175781,-2.323608,113.818359,131,5.515137,0.087891,0.241699,552,367,702,0.927734,2,-4,28918,29124,28930,,152,321,2,12,1,3884,54829676
-320,626,20,-0.172589,-0.280801,-0.333375,-0.9525,8.048625,0.82402,128,0.675659,-2.296143,113.840332,131,4.614258,0.32959,0.219727,552,367,702,0.927734,2,-4,28915,29116,28928,,153,322,2,12,1,3885,54829768
-320,626,23,-0.172589,-0.2808,-0.295275,-0.85725,8.391525,0.858327,128,1.109619,-2.246704,113.862305,131,4.174805,0.65918,0.219727,552,367,703,0.927734,2,-4,28903,29112,28915,,153,322,2,12,1,3885,54829876
-320,626,24,-0.17259,-0.280798,-0.40005,-0.7239,8.867775,0.906673,128,1.477661,-2.1698,113.884277,131,3.493652,0.878906,0.219727,552,367,703,0.927734,2,-3,28898,29104,28910,,153,322,2,12,1,3885,54829968
-320,626,27,-0.172591,-0.280796,-0.295275,-0.5334,9.210675,0.940564,128,1.774292,-2.076416,113.90625,131,2.526855,0.944824,0.197754,553,367,703,0.927734,2,-3,28890,29096,28903,,153,322,2,12,1,3877,54830080
-320,626,28,-0.172592,-0.280794,-0.104775,-0.2667,9.667875,0.985658,128,1.933594,-1.988525,113.928223,131,0.878906,0.900879,0.197754,553,368,703,0.927734,2,-3,28888,29088,28900,,153,322,2,12,1,3869,54830168
-320,626,31,-0.172593,-0.280792,-0.05715,-0.123825,9.763125,0.994949,128,1.873169,-1.895142,113.944702,131,-1.713867,0.900879,0.109863,553,368,703,0.927734,2,-3,28875,29080,28890,,154,322,2,12,1,3860,54830276
-320,626,31,-0.172593,-0.28079,-0.028575,0.047625,10.201275,1.039376,128,1.5271,-1.807251,113.950195,131,-4.614258,0.769043,0.021973,553,368,703,0.927734,2,-3,28873,29072,28888,,154,322,2,12,1,3852,54830368
-320,626,33,-0.172594,-0.280788,0.01905,0.028575,10.57275,1.077375,128,0.900879,-1.741333,113.950195,131,-7.207031,0.615234,-0.087891,553,368,703,0.927734,2,-3,28863,29068,28875,,154,322,2,12,1,3842,54830476
-320,626,34,-0.172595,-0.280786,0.1143,-0.104775,10.7061,1.091381,128,0.049438,-1.680908,113.939209,131,-9.360352,0.593262,-0.065918,553,368,703,0.927734,2,-2,28860,29060,28873,,154,322,2,12,1,3833,54830572
-320,626,35,-0.172596,-0.280785,0.2667,-0.123825,11.039475,1.125627,128,-0.994263,-1.61499,113.928223,131,-11.052246,0.812988,-0.109863,553,368,703,0.929688,2,-2,28855,29052,28868,,154,322,2,12,1,3824,54830676
-320,626,36,-0.172597,-0.280783,0.381,-0.314325,11.268075,1.149987,128,-2.136841,-1.51062,113.911743,131,-11.799316,1.164551,-0.175781,553,368,703,0.929688,2,-2,28850,29044,28863,,154,322,2,12,1,3814,54830768
-320,626,37,-0.172598,-0.280781,0.5715,-0.4191,11.820525,1.207442,128,-3.345337,-1.378784,113.884277,131,-12.370605,1.340332,-0.241699,554,368,703,0.929688,3,-2,28838,29036,28850,,154,322,2,12,1,3804,54830876
-319,626,37,-0.172598,-0.280779,0.809625,-0.762,12.24915,1.254143,128,-4.592285,-1.246948,113.845825,131,-12.678223,1.362305,-0.285645,554,368,703,0.929688,3,-2,28835,29032,28848,,154,322,2,12,1,3795,54830968
-319,627,38,-0.172599,-0.280777,0.9906,-0.847725,12.439651,1.275372,128,-5.877686,-1.120605,113.807373,131,-12.766113,1.252441,-0.307617,554,369,703,0.929688,3,-2,28823,29024,28835,,154,322,2,12,1,3785,54831076
-319,627,38,-0.1726,-0.280775,1.27635,-0.981075,12.85875,1.321365,128,-7.163086,-1.005249,113.757935,131,-12.766113,1.098633,-0.395508,554,369,703,0.929688,3,-2,28820,29016,28833,,154,322,2,12,1,3775,54831168
-319,627,39,-0.172601,-0.280773,1.552575,-1.12395,13.049251,1.344782,127,-8.442993,-0.917358,113.703003,131,-12.678223,0.922852,-0.483398,554,369,703,0.929688,3,-1,28808,29008,28823,,154,322,2,12,1,3765,54831276
-318,627,39,-0.172602,-0.280771,1.876425,-0.9906,13.154025,1.358604,127,-9.695435,-0.834961,113.637085,131,-12.084961,0.856934,-0.549316,554,369,703,0.931641,3,-1,28808,29004,28820,,154,322,2,12,1,3756,54831368
-318,627,39,-0.172603,-0.28077,2.0574,-1.143,13.173075,1.364419,127,-10.870972,-0.76355,113.560181,131,-11.557617,0.834961,-0.65918,555,369,703,0.931641,3,-1,28793,28996,28808,,154,322,2,12,1,3745,54831476
-318,628,39,-0.172603,-0.280768,2.30505,-1.247775,13.134975,1.365683,127,-11.969604,-0.697632,113.47229,131,-10.744629,0.834961,-0.769043,555,369,703,0.931641,3,-1,28790,28992,28805,,154,321,2,12,1,3735,54831572
-317,628,39,-0.172604,-0.280766,2.5527,-1.381125,13.2207,1.380117,127,-12.996826,-0.631714,113.373413,131,-10.019531,0.812988,-0.834961,555,369,703,0.931641,3,-1,28785,28984,28798,,154,321,2,12,1,3725,54831676
-317,628,39,-0.172605,-0.280764,2.7432,-1.4097,13.01115,1.363432,127,-13.952637,-0.571289,113.26355,131,-9.536133,0.878906,-0.944824,555,369,703,0.931641,3,-1,28785,28976,28798,,154,321,2,12,1,3716,54831768
-316,628,40,-0.172606,-0.280762,2.981325,-1.524,13.096875,1.378371,127,-14.831543,-0.505371,113.1427,131,-8.591309,0.944824,-1.032715,555,369,703,0.931641,3,-1,28775,28972,28788,,154,321,2,12,1,3705,54831876
-315,629,40,-0.172607,-0.28076,3.209925,-1.609725,13.115925,1.386599,127,-15.666504,-0.43396,113.016357,130,-8.173828,1.010742,-1.120605,555,369,703,0.931641,3,-1,28770,28964,28783,,154,321,2,12,1,3695,54831968
